,,→ParameterNavn,Energi (kJ),"Energi, deklaration (kJ)",Energi (kcal),"Energi, deklaration (kcal)",Protein,Protein fra Aminosyrer,"Protein, deklaration",Kulhydrat difference,Tilgængelig kulhydrat,"Tilgængelig kulhydrat, deklaration",Kostfibre,Fedt,Alkohol,Salt deklaration,Aske,Tørstof,Vand,A-vitamin,Retinol,beta-Caroten,cis-beta-Carotene,D-vitamin,D3-vitamin,D2-vitamin,25-hydroxy D3-vitamin,25-hydroxy D2-vitamin,E-vitamin,alfa-Tokoferol,beta-Tokoferol,gamma-Tokoferol,delta-Tokoferol,alfa-Tokotrienol,K-vitamin,K1-vitamin,K2-vitamin,Menaquinon 4,Menaquinon 5,Menaquinon 6,Menaquinon 7,Menaquinon 8,Menaquinon 9,Menaquinon 10,Thiamin (B1-vitamin),Thiamin,Riboflavin (B2-vitamin),Niacinækvivalent,Niacin,B6-vitamin,Pantotensyre,Biotin,Folat,Frit folat,B12-vitamin,C-vitamin,Ascorbinsyre,Dehydroascorbinsyre,Natrium,Kalium,Calcium,Magnesium,Rubidium,Jern,Kobber,Zink,Mangan,Krom,Molybdæn,Cobolt,Selen,Aluminium,Silicium,Bor,Fosfor,Fluor,Chlorid,Brom,Jod,Svovl,Nikkel,Kviksølv,Arsen,Cadmium,Bly,Tin,Sum mineraler,Fruktose,Galaktose,Glukose,Sum monosakkarider,Laktose,Maltose,Sakkarose,Sum disakkarider,Raffinose,Sum sukkerarter,Tilsat Sukker,Frie sukkerarter,Sorbitol,Mannitol,Maltitol,Isomalt,Xylitol,Laktitol,Sum sukkeralkoholer,Stivelse/Glykogen,Cellulose,Lignin,Uopløselige kostfibre,Høj molekylevægt opløselige kostfibre,Lav molekylevægt opløselige kostfibre,Crude fibre,Neutral detergent fibre,L-mælkesyre,D-mælkesyre,Mælkesyre,Citronsyre,Oxalsyre,Eddikesyre,Propionsyre,Benzosyre,Sum organiske syrer,C4:0,C6:0,C8:0,C10:0,C12:0,C13:0,C14:0,C15:0,C16:0,C17:0,C18:0,C20:0,C21:0,C22:0,C23:0,C24:0,"C12:1,n-1","C14:1,n-5","C15:1,n-5","C16:1,n-7","C17:1,n-7","C18:1,n-7","C18:1,n-9","C18:1,n-12","C20:1,n-9","C20:1,n-11","C20:1,n-15","C22:1,n-9","C22:1,n-11","C24:1,n-9","C14:1,n-5,trans","C16:1,n-7,trans","C18:1,trans","C20:1,trans","C22:1,trans","C18:2,n-6","C18:2,konjugeret","C18:3,n-3","C18:3,n-6","C18:4,n-3","C20:2,n-6","C20:3,n-3","C20:3,n-6","C20:4,n-3","C20:4,n-6","C20:5,n-3","C21:5,n-3","C22:2,n-6","C22:3,n-3","C22:4,n-6","C22:5,n-3","C22:5,n-6","C22:6,n-3","C18:2,trans","C18:3,trans",Andre fedtsyrer,Sum mættede fedtsyrer,Sum enkeltumættede fedtsyrer,Sum flerumættede fedtsyrer,Sum transfedtsyrer,Sum fedtsyrer under detektionsgrænsen,Sum fedtsyrer,Sum n-3 fedtsyrer,Sum n-6 fedtsyrer,Kolesterol,Nitrogen,Isoleucin,Leucin,Lysin,Methionin,Cystin,Phenylalanin,Tyrosin,Threonin,Tryptofan,Valin,Arginin,Histidin,Alanin,Asparaginsyre,Glutaminsyre,Glycin,Prolin,Serin,Hydroxyprolin,Ornitin,Sum essentielle Aminosyrer,Sum ikke essentielle aminosyrer ,Histamin,Serotonin,Cholin,Tyramin,Phenylethylamin,Putrescin,Cadaverin,Spermin,Spermidin,Taurin,Sum biogene aminer,Koffein,Residual,Svind,Nitrogen-til-protein faktor,Fedtsyrekonverteringsfaktor,Massefylde,pH,,,,
"Havredrik, tilsat calcium og vitaminer","Oatmilk, with added calcium and vitamins",1797,261,303,62,72,0.8,0.7,0.8,9.8,9.0,11.5,0.7,2.4,0.0,0.1,0.7,13.6,86.4,0.00,0.00,0.00,,1.10,,,,,0.27,0.27,0.00,0.00,0.00,,1.79,1.79,,,,,,,,,0.03,,0.35,0.22,0.00,0.01,0.08,2.5,0.0,,0.5,0.0,,,39,81,98,3,,0.17,0.03,0.13,0.08,0.00,11.00,,0.55,,,,41.5,,,,19.0,,30.50,0.00,0.20,0.00,0.00,,262,0.0,,0.0,0.0,0.0,3.3,0.0,3.3,,3.3,0.0,0.0,,,,,,,,8.15,,,0,0,0.715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.283,0.610,1.121,0.000,,,,,0.0,0.130,0.0,61.8,29.9,0.0,26.0,47.3,33.0,29.5,13.1,43.9,54.2,0.0,38.7,79.0,184.5,43.2,46.7,47.8,0.0,0.0,225.4,552.9,,,,,,,,,,,,,,0,5.83,,,,168,Plantebaserede alternativer til mælkeprodukter,Plant-based alternatives to dairy products,A0788
"Mandeldrik, tilsat calcium","Almondmilk, with added calcium",1798,117,106,28,25,0.5,0.4,0.7,2.4,2.4,1.7,0.0,1.8,0.0,0.1,0.4,5.2,94.8,0.00,0.00,0.00,,0.00,,,,,0.38,0.38,0.00,0.00,0.00,,0.00,0.00,,,,,,,,,0.00,,0.02,0.00,0.00,0.00,0.01,1.7,0.0,,0.1,0.0,,,38,19,98,12,,0.31,0.03,0.08,0.04,0.00,1.55,,0.00,,,,11.0,,,,5.0,,2.65,0.00,0.35,0.10,0.00,,177,0.0,,0.0,0.0,0.0,0.0,1.7,1.7,,1.7,1.7,1.7,,,,,,,,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.491,0.971,0.267,0.000,,,,,0.0,0.105,0.0,40.6,0.0,0.0,11.5,16.1,0.0,16.0,0.0,26.7,58.4,0.0,26.6,63.7,150.0,33.6,25.6,24.9,0.0,0.0,99.3,394.2,,,3.1,,,,,,,,,,,0,5.18,,,,168,Plantebaserede alternativer til mælkeprodukter,Plant-based alternatives to dairy products,A0788
"Linser, røde, tørrede, rå","Lentils, red, dried, raw",1799,1359,1205,323,286,22.5,20.8,26.1,63.0,44.5,31.9,18.5,2.0,0.0,0.0,2.4,89.8,10.2,3.04,0.00,18.23,,0.00,,,,,0.28,0.28,0.00,6.27,0.00,,7.20,7.20,,,,,,,,,0.41,,0.18,5.21,1.84,0.37,0.84,25.5,99.7,,0.0,0.9,,,1,870,24,75,,4.97,0.81,3.58,1.09,0.00,282.67,,11.83,,,,353.3,,,,0.7,,216.00,0.00,0.72,0.00,0.32,,1328,0.0,0.0,0.9,0.9,0.0,0.0,1.3,1.3,,2.1,0.0,0.0,,,,,,,,29.75,,,11.10333333,1.301666667,6.103333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.400,0.500,1.100,0.000,,,,,0.0,4.172,1044.8,1890.0,1708.3,200.7,268.2,1275.0,777.0,980.0,202.2,1226.7,2163.3,682.2,1056.7,3011.7,4230.0,1018.3,1016.3,1358.3,0.0,125.6,9209.8,14899.8,,,96.4,,,,,,,,,,,0,5.4,,,,173,Tørrede bælgplanter,Dried pulses,A0831
"Linser, grønne, tørrede, rå","Lentils, green, dried, raw",1800,1303,1151,310,274,20.5,18.3,23.7,64.2,41.3,29.2,22.9,1.9,0.0,0.0,2.4,89.0,11.0,3.92,0.00,23.52,,0.00,,,,,0.59,0.59,0.00,4.26,0.00,,3.92,3.92,,,,,,,,,0.30,,0.16,5.25,2.17,0.41,1.18,27.3,117.7,,0.0,1.0,,,1,900,58,96,,7.43,0.83,3.73,1.10,12.83,245.00,,31.97,,,,326.7,,,,0.0,,218.33,0.00,2.20,0.08,2.50,,1389,0.1,0.0,0.6,0.7,0.0,0.1,1.2,1.2,,1.9,0.0,0.0,,,,,,,,27.28333333,,,15.40333333,1.526666667,5.936666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.200,0.300,0.800,0.000,,,,,0.0,3.790,925.0,1670.0,1555.0,185.5,242.5,1123.3,672.0,862.3,184.8,1081.7,1850.0,622.2,973.0,2631.7,3656.7,934.7,890.7,1190.0,0.0,107.6,8209.8,13041.2,,,96.4,,,,,,,,,,,0,5.4,,,,173,Tørrede bælgplanter,Dried pulses,A0831
"Bønner, hvide, tørrede, rå","Beans, white, dried, raw",1801,1153,1057,276,253,18.0,17.4,21.3,63.0,29.5,20.5,33.5,2.1,0.0,0.0,3.9,87.0,13.0,0.00,0.00,0.00,,0.00,,,,,0.00,0.00,0.00,4.44,0.00,,0.72,0.72,,,,,,,,,0.32,,0.15,5.99,1.50,0.41,0.37,12.3,82.1,,0.0,0.2,,,0,1463,165,161,,5.81,0.73,2.24,1.57,5.86,315.71,,2.27,,,,418.8,,,,0.0,,471.43,0.00,0.67,0.50,0.80,,2214,0.0,0.0,0.5,0.5,0.0,0.0,2.6,2.6,,3.1,0.0,0.0,,,,,,,,17.41666667,,,24.59666667,4.931666667,3.948333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.541,0.182,0.902,0.000,,,,,0.0,3.411,925.0,1688.6,1464.3,227.6,238.9,1211.4,699.6,955.0,269.4,1082.7,1288.6,600.9,884.1,2552.9,3168.6,844.1,809.1,1278.6,0.0,0.0,8424.9,11764.4,,,66.2,,,,,,,,,,,0,5.28,,,,173,Tørrede bælgplanter,Dried pulses,A0831
"Bønner, røde kidney, tørrede, rå","Beans, red kidney, dried, raw",1802,1169,1071,279,256,19.0,18.3,22.4,61.9,31.3,22.1,30.6,1.9,0.0,0.0,3.4,86.1,13.9,0.59,0.00,3.53,,0.00,,,,,0.08,0.08,0.00,4.00,0.00,,1.94,1.94,,,,,,,,,0.26,,0.13,6.19,1.89,0.33,0.31,8.3,93.0,,0.0,0.4,,,0,1288,102,139,,5.20,0.74,2.36,1.08,10.00,275.83,,2.08,,,,430.0,,,,0.0,,167.83,0.00,0.75,0.23,0.50,,1964,0.0,0.0,0.6,0.6,0.0,0.0,2.8,2.8,,3.4,0.0,0.0,,,,,,,,18.73333333,,,21.99666667,4.978333333,3.631666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.276,0.147,1.050,0.000,,,,,0.0,3.591,962.8,1760.0,1553.3,262.5,251.5,1266.7,720.8,932.5,257.8,1126.7,1341.7,640.7,917.0,2730.0,3445.0,872.8,836.8,1350.0,9.3,0.0,8763.0,12465.7,,,65.9,,,,,,,,,,,0,5.28,,,,173,Tørrede bælgplanter,Dried pulses,A0831
"Kikærter, tørrede, rå","Chickpeas, dry, raw",1803,1414,1199,337,286,18.8,18.3,21.8,62.4,41.4,25.9,21.0,6.0,0.0,0.0,2.9,90.1,9.9,0.00,0.00,0.00,,0.00,,,,,2.33,2.33,0.00,9.83,0.64,,6.18,6.18,,,,,,,,,0.35,,0.14,5.35,1.58,0.53,1.05,21.4,181.0,,0.0,0.6,,,3,995,115,130,,4.70,0.73,3.10,2.55,7.00,190.00,,6.15,,,,345.0,,,,0.0,,145.00,0.00,1.65,0.30,1.90,,1593,0.0,0.0,0.8,0.8,0.0,0.0,2.4,2.4,,3.1,0.0,0.0,,,,,,,,22.75,,,13.285,1.88,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.603,1.380,2.730,0.000,,,,,0.0,3.480,905.5,1610.0,1495.0,282.0,339.5,1270.0,630.5,807.0,226.0,969.0,2060.0,575.0,930.5,2585.0,3565.0,865.0,893.5,1130.0,0.0,0.0,8139.5,12999.0,,,99.3,,,,,,,,,,,0,5.4,,,,173,Tørrede bælgplanter,Dried pulses,A0831
"Le Puy linser (delikatesse linser), tørrede, rå","Le Puy green lentil, dried, raw",1804,1267,1141,302,272,20.4,19.0,23.6,62.5,38.6,27.9,23.9,2.0,0.0,0.0,2.6,87.4,12.6,7.54,0.00,45.25,,0.00,,,,,0.78,0.78,0.00,4.49,0.00,,7.45,7.45,,,,,,,,,0.31,,0.15,5.07,1.92,0.26,1.37,20.0,129.0,,0.0,0.7,,,1,1100,60,110,,8.80,1.05,4.50,1.25,14.50,530.00,,9.40,,,,445.0,,,,0.0,,220.00,0.00,0.80,0.20,1.00,,1725,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,,0.9,0.0,0.0,,,,,,,,27,,,15.785,2.845,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.200,0.300,0.800,0.000,,,,,0.0,3.775,976.5,1730.0,1700.0,191.5,252.0,1150.0,714.0,877.0,189.0,1125.0,1915.0,623.5,992.0,2715.0,3800.0,951.5,906.0,1205.0,0.0,89.2,8562.5,13450.5,,,96.4,,,,,,,,,,,0,5.4,,,,173,Tørrede bælgplanter,Dried pulses,A0831
"Linser, beluga, tørrede, rå","Lentils, beluga, dried, raw",1805,1298,1228,309,292,22.5,20.2,26.1,62.4,38.1,30.5,24.3,2.0,0.0,0.0,2.2,89.1,10.9,11.02,0.00,66.10,,0.00,,,,,0.87,0.87,0.00,6.01,0.00,,13.45,13.45,,,,,,,,,0.48,,1.61,5.54,1.97,0.39,1.34,22.5,163.5,,0.0,6.7,,,2,915,53,102,,5.80,0.87,3.70,1.30,0.00,250.00,,63.00,,,,330.0,,,,0.0,,295.00,0.00,0.80,0.45,0.65,,1407,0.0,0.0,0.9,0.9,0.0,0.0,0.7,0.7,,1.6,0.0,0.0,,,,,,,,28.9,,,15.305,3.05,5.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.200,0.300,0.800,0.000,,,,,0.0,4.175,1050.0,1865.0,1775.0,194.5,267.5,1230.0,750.0,918.0,214.0,1185.0,2110.0,673.0,1035.0,2820.0,4045.0,1003.0,971.0,1285.0,0.0,80.8,9104.5,14286.5,,,96.4,,,,,,,,,,,0,5.4,,,,173,Tørrede bælgplanter,Dried pulses,A0831
"Edamamebønner (Sojabønner), pillede, frosne","Edamame beans (Soy beans), shelled, frozen",1806,549,538,132,129,10.7,10.2,11.7,9.0,3.8,2.2,5.1,7.1,0.0,0.0,1.2,27.9,72.1,7.81,0.00,46.85,,0.00,,,,,1.14,1.14,0.00,5.54,2.03,,23.60,23.60,,,,,,,,,0.15,,0.12,3.67,0.88,0.09,1.69,13.7,108.0,,0.0,15.4,,,10,395,70,60,,1.90,0.39,1.20,0.91,0.00,130.00,,1.00,,,,160.0,,,,0.0,,79.00,0.00,0.65,1.30,0.20,,696,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,,0.4,0.0,0.0,,,,,,,,1.8,,,3.97,1.175,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,2.600,3.300,0.000,,,,,0.0,1.875,536.5,910.0,802.0,156.5,143.0,594.5,393.0,443.5,167.5,550.5,849.0,307.0,516.5,1495.0,2195.0,494.0,605.5,626.5,0.0,0.0,4468.0,7317.5,,,56.3,,,,,,,,,,,0,5.71,,,,172,Frosne bælgplanter,Frozen legumes,A0826
"Linser, grønne, kogte, konserves","Lentils, green, boiled, canned",1807,381,229,90,55,5.7,5.4,6.6,17.9,13.4,3.6,4.6,0.6,0.0,0.6,1.0,25.1,74.9,0.00,0.00,0.00,,0.00,,,,,0.29,0.29,0.00,1.97,0.00,,4.03,4.03,,,,,,,,,0.04,,0.09,1.28,0.30,0.06,0.18,3.7,11.3,,0.0,42.5,,,240,140,35,19,,1.85,0.24,0.80,0.32,9.00,190.00,,5.60,,,,76.0,,,,0.0,,23.50,0.00,0.60,0.00,0.80,,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,3.55,,,3.97,0.595,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100,0.100,0.300,0.000,,,,,0.0,1.050,281.0,501.5,451.5,54.5,69.5,344.5,219.5,278.5,58.8,330.5,519.0,179.5,276.5,756.0,1015.0,267.0,262.0,354.5,0.0,0.0,2480.3,3739.0,,,32.7,,,,,,,,,,,0,5.4,,,,174,Konserves af bælgplanter,Canned legumes,A0831
Baked beans (hvide bønner i tomatsauce),Baked beans (white beans in tomato sauce),1808,340,243,81,58,3.7,3.7,4.4,18.4,12.3,6.0,6.1,0.5,0.0,0.6,1.2,23.8,76.2,7.37,0.00,44.20,,0.00,,,,,0.22,0.22,0.00,0.82,0.00,,0.00,0.00,,,,,,,,,0.05,,0.06,1.16,0.30,0.05,0.03,3.7,10.7,,0.0,1.3,,,225,245,41,28,,1.30,0.15,0.48,0.32,0.00,14.50,,1.30,,,,77.5,,,,0.0,,40.00,0.00,0.20,0.30,0.40,,617,1.2,0.0,0.7,1.9,0.0,0.0,1.7,1.7,,3.6,2.5,2.5,,,,,,,,2.4,,,4.24,1.13,0.735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.090,0.060,0.270,0.000,,,,,0.0,0.705,191.5,347.0,298.0,39.5,55.0,256.0,153.0,231.0,51.9,227.0,244.0,128.0,186.5,558.0,693.0,174.0,165.0,283.5,0.0,0.0,1769.9,2512.0,,,31.5,,,,,,,,,,,0,5.28,,,,174,Konserves af bælgplanter,Canned legumes,A0831
Chilibønner (røde kidneybønner i chilisauce),Chili beans (red kidney beans in chilisauce),1809,366,274,87,65,4.5,4.3,5.3,18.6,12.0,5.7,6.7,0.9,0.0,0.9,1.6,25.6,74.4,11.66,0.00,69.95,,0.00,,,,,0.49,0.49,0.00,0.94,0.00,,3.79,3.79,,,,,,,,,0.06,,0.07,1.48,0.49,0.05,0.05,3.4,14.5,,0.0,0.0,,,360,305,41,32,,1.45,0.19,0.61,0.28,0.00,85.00,,0.95,,,,94.0,,,,0.0,,19.50,0.00,0.30,0.25,0.65,,832,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,,,,,,,,5.2,,,4.42,1.51,0.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100,0.200,0.600,0.000,,,,,0.0,0.850,218.5,399.5,349.0,49.0,66.5,302.0,173.0,236.0,59.5,269.0,300.0,151.0,222.0,609.5,860.5,203.0,203.0,319.0,0.0,0.0,2033.5,2956.5,,,20.2,,,,,,,,,,,0,5.28,,,,174,Konserves af bælgplanter,Canned legumes,A0831
"Bønner, røde kidney, kogte, konserves","Beans, red kidney, boiled, canned",1810,397,330,95,79,6.1,5.9,7.2,19.7,11.6,6.6,8.0,0.9,0.0,0.4,1.2,27.8,72.2,0.00,0.00,0.00,,0.00,,,,,0.00,0.00,0.00,1.54,0.00,,1.80,1.80,,,,,,,,,0.07,,0.43,1.83,0.36,0.03,0.04,1.9,15.7,,0.0,7.4,,,170,255,46,32,,1.45,0.23,0.75,0.36,0.00,85.50,,1.60,,,,97.0,,,,0.0,,29.00,0.00,0.20,0.00,0.50,,600,0.0,0.0,0.3,0.3,0.0,0.0,0.7,0.7,,1.0,0.0,0.0,,,,,,,,5.65,,,5,2.245,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100,0.100,0.400,0.000,,,,,0.0,1.150,333.0,607.0,503.5,78.0,66.5,427.5,229.5,305.0,88.3,382.5,398.5,204.0,300.5,855.0,1065.0,278.5,266.0,446.0,0.0,0.0,2928.8,3905.5,,,34.9,,,,,,,,,,,0,5.28,,,,174,Konserves af bælgplanter,Canned legumes,A0831
"Bønner, røde kidney, kogte, spiseklare","Beans, red kidney, cooked, ready to eat",1811,524,368,125,88,8.1,8.0,9.6,27.4,15.2,4.5,12.2,0.9,0.0,0.4,1.9,38.2,61.8,0.00,0.00,0.00,,0.00,,,,,0.00,0.00,0.00,1.67,0.00,,1.24,1.24,,,,,,,,,0.09,,0.08,2.64,0.75,0.06,0.10,4.9,32.6,,0.0,16.4,,,175,555,56,65,,2.30,0.33,1.05,0.53,13.00,205.00,,1.40,,,,180.0,,,,0.0,,41.50,0.00,0.50,0.00,0.50,,1032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,4.5,,,6.465,3.825,1.915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100,0.100,0.400,0.000,,,,,0.0,1.530,432.0,794.5,683.0,107.5,76.0,559.0,292.5,418.0,113.5,505.5,567.5,275.5,415.0,1185.0,1505.0,383.0,402.5,591.5,0.0,0.0,3888.5,5418.0,,,30.5,,,,,,,,,,,0,5.28,,,,191,Tilberedte bælgfrugter,Prepared legumes,A0831
"Kikærter, lyse, kogte, konserves","Chickpeas, boiled, canned",1812,474,410,113,98,6.2,6.2,7.2,20.8,13.0,8.2,7.8,2.3,0.0,0.4,0.9,30.2,69.8,1.16,0.00,6.96,,0.00,,,,,0.99,0.99,0.00,4.20,0.00,,3.28,3.28,,,,,,,,,0.04,,0.05,1.52,0.18,0.05,0.12,5.0,29.1,,0.0,5.7,,,155,155,43,32,,1.30,0.29,1.25,0.77,0.00,115.00,,5.00,,,,89.5,,,,0.0,,16.00,0.00,0.70,0.00,0.45,,476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,8.2,,,5.405,1.095,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.300,0.700,1.100,0.000,,,,,0.0,1.155,320.5,584.0,515.0,118.0,84.5,450.5,234.5,290.0,80.9,354.0,654.0,196.5,330.0,861.5,1125.0,305.0,248.0,412.5,0.0,0.0,2909.4,4255.0,,,42.8,,,,,,,,,,,0,5.4,,,,174,Konserves af bælgplanter,Canned legumes,A0831
"Kikærter, lyse, dampede, spiseklare","Chickpeas, steamed, ready to eat",1813,627,494,150,118,8.5,8.2,9.9,28.0,17.1,8.0,10.8,2.8,0.0,0.2,1.4,40.7,59.3,1.22,0.00,7.33,,0.00,,,,,1.00,1.00,0.00,4.38,0.00,,2.27,2.27,,,,,,,,,0.08,,0.09,2.28,0.42,0.10,0.36,8.3,37.5,,0.0,0.0,,,96,390,52,58,,1.85,0.35,1.60,1.00,0.00,130.00,,2.80,,,,150.0,,,,0.0,,53.50,0.00,0.80,0.00,0.40,,746,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,0.2,0.0,0.0,,,,,,,,7.8,,,6.395,1.71,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.269,0.583,1.160,0.000,,,,,0.0,1.580,404.0,736.5,667.0,145.0,136.5,582.5,306.5,375.5,111.5,447.5,899.5,255.5,422.0,1125.0,1565.0,395.5,365.5,509.5,0.0,0.0,3725.0,5725.0,,,42.8,,,,,,,,,,,0,5.4,,,,191,Tilberedte bælgfrugter,Prepared legumes,A0831
"Bønner, sorte, kogte, konserves","Beans, black, boiled, canned",1814,449,315,107,75,6.6,6.8,7.8,22.1,13.4,4.3,8.8,1.1,0.0,0.4,1.3,31.1,68.9,0.00,0.00,0.00,,0.00,,,,,0.00,0.00,0.00,1.43,0.00,,0.91,0.91,,,,,,,,,0.08,,0.06,1.95,0.28,0.03,0.05,3.4,12.2,,0.0,0.0,,,160,265,71,41,,2.00,0.24,0.88,0.52,0.00,38.50,,0.00,,,,110.0,,,,0.0,,89.50,0.00,0.35,0.00,0.45,,649,0.0,0.0,0.1,0.1,0.0,0.0,0.8,0.8,,0.9,0.0,0.0,,,,,,,,3.35,,,6.23,1.655,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.200,0.100,0.500,0.000,,,,,0.0,1.255,366.5,696.5,586.0,102.5,77.0,497.5,301.0,364.0,100.7,437.0,490.0,234.0,339.0,991.5,1195.0,328.5,292.0,512.0,0.0,0.0,3384.7,4526.0,,,23.2,,,,,,,,,,,0,5.28,,,,174,Konserves af bælgplanter,Canned legumes,A0831
"Hvide bønner, tørrede og kogt","White beans, dried and boiled",1815,560,510,134,122,8.7,8.8,10.3,29.1,15.0,10.5,14.1,1.2,0.0,0.0,1.1,40.1,59.9,0.00,0.00,0.00,,0.00,,,,,0.00,0.00,0.00,1.65,0.00,,0.00,0.00,,,,,,,,,0.05,,0.02,2.47,0.17,0.05,0.03,5.4,17.0,,0.0,0.0,,,9,307,117,55,,2.80,0.26,1.10,0.67,0.00,17.00,,0.00,,,,163.3,,,,0.0,,70.00,0.00,0.00,0.00,1.80,,653,0.0,0.0,0.0,,0.0,0.0,0.3,0.3,,0.3,0.0,0.0,,,,,,,,10.2,,,11,1.1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.270,0.130,0.670,0.000,,,,,0.0,1.653,492.0,910.0,755.0,119.0,101.0,633.0,391.0,491.0,138.0,581.0,613.0,303.0,452.0,1320.0,1510.0,433.0,343.0,683.0,0.0,0.0,4422.0,5846.0,,,35.1,,,,,,,,,,,0,5.28,,,,191,Tilberedte bælgfrugter,Prepared legumes,A0831
"Bønner, røde kidney, tørret og kogt","Beans, red kidney, dried and boiled",1816,549,403,131,96,8.4,8.2,10.0,28.3,16.4,6.2,11.9,0.9,0.0,0.0,1.0,38.6,61.4,0.00,0.00,0.00,,0.00,,,,,0.00,0.00,0.00,1.94,0.00,,0.73,0.73,,,,,,,,,0.04,,0.03,2.26,0.18,0.05,0.04,4.8,21.3,,0.0,0.0,,,12,310,74,53,,2.40,0.27,0.95,0.56,0.00,13.00,,0.00,,,,166.7,,,,0.0,,88.00,0.00,0.00,0.00,1.20,,618,0.0,0.0,0.0,,0.0,0.0,0.5,0.5,,0.5,0.0,0.0,,,,,,,,5.7,,,9.2,1.8,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.129,0.129,0.514,0.000,,,,,0.0,1.600,449.0,831.0,719.0,107.0,124.0,578.0,349.0,420.0,125.0,544.0,557.0,295.0,412.0,1160.0,1450.0,386.0,407.0,611.0,0.0,0.0,4068.0,5456.0,,,30.5,,,,,,,,,,,0,5.28,,,,191,Tilberedte bælgfrugter,Prepared legumes,A0831
